doi,year,era,benchmark_partition,prompt_profile,judging_mode,self_consistency_samples,figure_number,expected_compatible,predicted_compatible,correct,rationale,judge_error
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,1,False,True,False,Panels B and C specify the 12-block recombination design on a protein structure and parental sequence alignment. The 2012–2013 policy counts this concrete engineered protein-library design even without a nucleic-acid schematic.,
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,2,False,False,True,"Figure 2 contains only a thermostability bar chart (A) and a scatter plot comparing thermostability measurements (B). Neither panel depicts a concrete construct, protein/domain variant, or assembly design qualifying under the 2012–2013 policy.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,3,False,False,True,"All four panels are data plots showing predicted versus measured thermostability or estimated contributions from protein blocks. None depicts a concrete engineered construct, protein/domain variant, or assembly design, including under the 2012–2013 policy.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,4,False,False,True,"Both panels are scatter plots comparing predicted and measured thermostability values for cellulase chimeras. Neither depicts a construct, protein/domain variant, or assembly design, so the publication-era exceptions do not apply.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,5,False,False,True,"Both panels are bar charts showing changes in thermostability for labeled point mutations. Neither depicts a construct, protein/domain variant, or assembly design, so the 2012–2013 exceptions do not apply.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,6,False,False,True,"Figure 6 contains only a plot of normalized enzyme activity versus temperature for wild-type CBHI and the F362M mutant. It includes no concrete construct, protein/domain variant, or assembly schematic, so the publication-era exceptions do not apply.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,1,True,True,True,"Panel a depicts the concrete engineered loopXa-pIII protein design, including its sortase recognition motif, linker, Factor Xa cleavage site, and disulfide loop. The 2012–2013 policy counts specific engineered protein variants measured experimentally, so this panel qualifies despite the protein-only mechanism and accompanying gels.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,2,True,True,True,"Panel a depicts a concrete engineered phage assembly, identifying modified pIX, pVIII, and pIII proteins and their fluorophore labeling positions. The 2012–2013 policy counts such experimental protein/assembly designs even within a labeling workflow and alongside gels.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,3,True,True,True,Panel (a) depicts the concrete experimental assembly: fluorescently labeled phage segments joined at their pIX/pIII ends through identified DNA linkers. This qualifies under the 2012–2013 policy counting specific engineered assemblies measured experimentally.,
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,1,True,True,True,"Panel b depicts the physical organization of the engineered pOSIP vector, including its cloning and FLP-excisable integration modules. This conventional plasmid map counts under the 2012–2013 policy, regardless of the workflows, plots, and photographs in other panels.",
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,2,True,True,True,"Panels b and c depict concrete fluorescent-protein expression plasmids and their integration into specified chromosomal sites, including promoters, reporter genes, and selectable markers. These central cloning and assembly depictions count under the overriding 2012–2013 policy, despite the accompanying workflow arrows and micrographs.",
10.1021/sb400027x,2013,2012-2013,calibration,historical_2025_era_v3,per_figure,1,1,False,False,True,"The figure illustrates a conceptual workflow for creating an imaginary gasoline-producing microorganism. Its DNA and circular genome graphics are illustrative workflow steps, not concrete experimental designs or central physical cartography, so the 2012–2013 exceptions do not apply.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,1,False,False,True,"Figure 1 contains microscopy images, a localized-transfection workflow, and a schematic of HGF secretion and cyst tubulation. The engineered constructs appear only in text labels and the caption, with no diagram depicting their composition or arrangement.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,2,False,False,True,"All eight panels (a–h) are time-lapse micrographs showing HGF-induced fluorescence and tubulation in cysts. No panel depicts an engineered nucleic-acid construct, reporter cassette, or genetic circuit design.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,3,False,False,True,"All four panels are quantitative data plots showing HGF responses, qRT-PCR measurements, or NK4 inhibition. None depicts an engineered nucleic-acid construct, reporter cassette, plasmid map, or construct-design interactions.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,4,False,False,True,"All panels are quantitative plots showing reporter fluorescence, decay, or responses to HGF and NK4 treatments. None depicts an engineered nucleic-acid construct, reporter cassette, or its design.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,5,False,False,True,All panels are micrographs showing cyst responses over time or under different transfection conditions. Construct names appear only as labels and caption text; no panel depicts an engineered nucleic-acid construct or circuit design.,
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,6,False,False,True,"Panels a–c contain micrographs and plots measuring HGF-induced and NK4-repressed fluorescence gradients. Construct names appear in labels and the caption, but no panel depicts an engineered DNA construct, reporter cassette, or vector map.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,1,False,False,True,"Panels a–c show abstract gene-circuit model topologies, while panels d–e depict transcriptional control mechanisms; none specifies a concrete engineered DNA construct. The 2014–2016 policy explicitly excludes abstract gene-circuit or model topology diagrams.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,2,False,False,True,"All three panels depict abstract amino-acid biosynthesis and feedback-regulation models, without specifying a concrete engineered nucleic-acid construct. Abstract gene-circuit or model topology is excluded under the 2014–2016 policy.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,3,False,False,True,"Panel a shows an abstract activator–repressor gene-circuit topology rather than a concrete engineered DNA construct, which the 2014–2016 policy excludes. Panels b–d contain parameter-space heat maps and a time-series plot.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,4,False,False,True,"Both circuit schematics depict abstract activator/repressor feedback topologies without a concrete engineered DNA construct, which the 2014–2016 policy explicitly excludes. The remaining panels are parameter-space and time-course plots.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,5,False,False,True,"Both panels a show abstract gene-circuit model topology with mRNA, activator, repressor, and feedback interactions, rather than concrete engineered DNA constructs. The remaining panels are parameter-space plots and time courses, so the figure is excluded under the 2014–2016 policy.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,6,False,False,True,"Both panels a show abstract activator–repressor feedback topologies, without specifying a concrete engineered DNA construct; the remaining panels are parameter-space and time-course plots. The 2014–2016 policy explicitly excludes abstract gene-circuit or model topology.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,per_figure,1,7,False,False,True,"All panels are quantitative plots: a cooperativity–delay trade-off curve, parameter-space heatmaps, and fold-tolerance plots. None depicts an engineered nucleic-acid construct or its design.",
10.1021/acssynbio.5b00218,2015,2014-2016,calibration,historical_2025_era_v3,per_figure,1,1,True,True,True,"Panels B and E specify engineered Ribo-T rRNA operon designs, showing the arrangement of rRNA segments and engineered connections. These construct-design schematics qualify independently of the surrounding timeline, molecular structures, and data plot.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3,per_figure,1,1,True,True,True,"Both panels depict an engineered reporter cassette with a synthetic promoter (P_synth) driving GFP. Under the 2014–2016 policy, this concrete reporter design counts even though it is embedded in a GPCR signaling schematic.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3,per_figure,1,2,True,True,True,"Panels a and d depict engineered promoter–GFP reporter cassettes, including the PFIG1–GFP construct used in the sensor experiments. Under the 2014–2016 policy, these concrete experimental-design identifiers count even when embedded in signaling-pathway schematics.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3,per_figure,1,3,True,True,True,"Panel a depicts the engineered PFIG1–GFP reporter cassette used to measure GPCR signaling. Under the 2014–2016 policy, this concrete reporter-design identifier qualifies even though it is small and the other panels are data plots.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3,per_figure,1,4,True,True,True,"Panel (a) depicts specific engineered promoter–GFP reporter cassettes paired with synthetic transcription factors. These concrete experimental designs qualify under the 2014–2016 policy, despite the accompanying signaling mechanism and data plots.",
10.1021/acssynbio.5b00124,2016,2014-2016,calibration,historical_2025_era_v3,per_figure,1,1,True,True,True,"The figure depicts promoters, RBSs, CDSs, and terminators arranged into engineered transcriptional units and combined into a device or circuit. These construct schematics and the central MoClo assembly diagrams qualify under the 2014–2016 policy.",
10.1021/acssynbio.5b00124,2016,2014-2016,calibration,historical_2025_era_v3,per_figure,1,2,True,True,True,"The panels include engineered transcription-unit schematics showing promoter, RBS, CDS, and terminator arrangements in the contexts being compared. These identify the specific constructs measured in the plots and count under the 2014–2016 policy, even as small inset diagrams.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3,per_figure,1,1,False,False,True,"All four panels present data: cell growth curves, an RNA-seq reproducibility heatmap, gene-expression box plots, and KEGG category bars. None depicts an engineered nucleic-acid construct, genetic circuit, or DNA construction process.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3,per_figure,1,2,False,False,True,"Panel B annotates native target-gene loci with sgRNA target sequences, PAMs, and cleavage positions; it does not specify an engineered construct’s composition, so it falls under the explicit 2014–2016 exclusion for annotated native loci. The remaining panels contain expression plots, gels, and assay measurements.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3,per_figure,1,3,False,False,True,"All panels are time-course plots of viable cell density comparing wild-type and knockout cell populations. None depicts an engineered nucleic-acid construct, genetic circuit, or cloning design.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3,per_figure,1,4,False,False,True,"Figure 4 contains only a bar chart comparing initial and final indel percentages at five knockout target loci, with fold-change annotations. It has no engineered nucleic-acid construct, plasmid, or assembly diagram.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3,per_figure,1,1,False,False,True,Panels A and C illustrate light-controlled cell-surface protein interactions and cell–cell adhesion; panels B and D show fluorescence micrographs. No panel communicates the design of an engineered nucleic-acid construct or genetic circuit.,
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3,per_figure,1,2,False,False,True,"Panel A contains cell micrographs under different illumination conditions, and panel B quantifies cell clustering in a bar chart. Neither panel depicts an engineered nucleic-acid construct design or genetic circuit.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3,per_figure,1,3,False,False,True,Panels A and B contain only quantitative plots of cell clustering and reversion kinetics over time. Neither panel depicts an engineered nucleic-acid construct design or circuit interactions.,
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3,per_figure,1,4,False,False,True,"Panels A–C contain micrographs showing reversible cell clustering under alternating illumination, and panels D–E plot average cluster size over time. No panel specifies an engineered nucleic-acid construct or genetic circuit design.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3,per_figure,1,5,False,False,True,"Panels A–D show confocal micrographs of light-controlled cell aggregation with illumination arrows, and panel E quantifies cluster size. No panel specifies an engineered nucleic-acid construct or genetic circuit design.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3,per_figure,1,1,False,False,True,"The supplied page contains only manuscript text; the quoted passage is an in-text reference, not a figure caption. Figure 1 and its panels are not visible, so compatibility cannot be established from this image.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3,per_figure,1,2,False,False,True,"Figure 2 contains fluorescence intensity plots and chemical structures identifying the tested initiator strands. These depict assay results and substrate chemistry, without specifying the composition or arrangement of an engineered nucleic-acid construct or circuit.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3,per_figure,1,3,False,False,True,"Figure 3 contains fluorescence data plots, sequence logos summarizing extension-associated patterns, and a chemical structure of an immobilized DNA dimer. None of its panels specifies the composition or arrangement of an engineered nucleic-acid construct or system.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3,per_figure,1,4,False,False,True,"Figure 4 contains fluorescence data plots, sequence logos summarizing extension preferences, and a chemical structure of an immobilized RNA dimer. No panel specifies the composition or arrangement of an engineered nucleic-acid construct or system.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3,per_figure,1,5,False,False,True,"Figure 5 contains fluorescence-intensity plots, sequence logos summarizing nucleotide preferences, and a chemical structure of a surface-bound DNA dimer. These characterize strand-extension behavior rather than specify the composition and arrangement of an engineered nucleic-acid construct.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3,per_figure,1,6,False,False,True,"Panel (a) shows the chemical structure of a hexaethylene glycol unit, and panel (b) plots fluorescence against the number of HEG units. Neither panel specifies an engineered nucleic-acid construct or system design.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3,per_figure,1,1,True,True,True,"Panels A–C and the construct diagrams in D–E specify engineered CRISPRi and aTc-responsive circuits, showing promoters, coding regions, terminators, and regulatory interactions. These communicate genetic circuit designs rather than sequence annotations or cloning cartography.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3,per_figure,1,2,True,True,True,"Panel C specifies engineered logic and sinker expression modules using promoter–transcribed-region–terminator arrangements and defined circuit inputs and outputs. Together with the regulatory connections in panels A and B, this communicates engineered genetic circuit design rather than sequence annotation or cloning cartography.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3,per_figure,1,3,True,True,True,"Panel A specifies engineered genetic circuit designs for the GFP control and inverter variants, showing arranged sequence features and repression interactions. This independently qualifies as construct design content despite the data plots in panels B and C.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3,per_figure,1,4,True,True,True,"Panel A specifies engineered two-stage inverter designs, showing the arrangement of promoters and transcribed components alongside regulatory interactions, with and without antisense gRNA sequestration. This communicates genetic circuit design rather than sequence annotation or cloning cartography.",
10.1021/acssynbio.2c00615,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,1,True,True,True,"Panel b specifies the engineered P4 cosmid’s functional composition and arrangement, including the tracrRNA–cas9–crRNA system and phage packaging and capsid components. This communicates construct design beyond cloning apparatus, making Figure 1 compatible.",
10.1021/acssynbio.2c00615,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,2,True,True,True,"Panel a specifies the arrangement and expression directions of tracrRNA, cas9, and crRNA on a DNA backbone and connects this construct to guide-RNA/Cas9 function. This engineered genetic-system depiction qualifies independently of the antigen schematic and data plot in panels b and c.",
10.1021/acssynbio.2c00615,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,3,True,True,True,"Panel a specifies the engineered P2ΔHG genome by showing its gene arrangement and deletion of the tail-fiber gene H and chaperone gene G relative to wild type. This communicates an engineered nucleic-acid design, making the figure compatible despite the protein schematics and data plots in other panels.",
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,1,False,False,True,Both panels show chemical structures of unnatural amino acids and their trans–cis photoisomerization. Neither panel communicates the design of an engineered nucleic-acid construct or genetic circuit.,
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,2,False,False,True,"Panels A–C show GFP fluorescence bar charts, and panels D–F show protein amino-acid-binding pocket structures. No panel depicts the composition or arrangement of an engineered nucleic-acid construct or genetic circuit.",
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,3,False,False,True,"All four panels (A–D), including the inset in D, are UV–vis absorbance spectra. None depicts an engineered nucleic-acid construct design or functional interactions involving such constructs.",
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,4,False,False,True,Panels A–D contain only turbidity data plots showing absorbance versus temperature under different light conditions. None depicts an engineered nucleic-acid construct or specifies a genetic system’s design.,
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,5,False,False,True,"All panels are data plots: UV–vis spectra (A–B), absorbance versus temperature (C–D), and optical-density reversibility across illumination cycles (E). None depicts an engineered nucleic-acid construct design or its functional interactions.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,1,True,False,False,"Panel B shows conventional integration-vector maps and Golden Gate assembly annotated with cloning apparatus, including homology arms, restriction sites, selection markers, and replication origins, so it falls under the cloning/vector-cartography exclusion. Panel A maps genomic integration loci, while panels C–F contain data plots.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,2,True,True,True,"Panel A specifies the functional arrangement of a Cas9 expression cassette and multiplex gRNA–tRNA array on an engineered plasmid, including promoters and terminators. This construct design qualifies independently of the surrounding cloning and integration workflows.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,3,True,True,True,"Panel C specifies engineered integration cassettes and paired Cas9/guide-RNA expression constructs, showing their composition and arrangement for multiplexed targeting. This is construct-design content beyond cloning cartography, so the figure qualifies despite its workflow and experimental-data panels.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,4,True,False,False,"Panels A, B, and D document cloning-vector architecture and assembly/integration using restriction sites, connectors, homology arms, markers, and origins; their generic transcription-unit depictions document cloning products rather than independently specify a construct design. Panels C and E contain experimental data.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3,per_figure,1,5,True,True,True,"Panel A specifies engineered inducible promoter architectures driving mScarlet-I, including arranged regulatory elements and interactions with LacI, rtTA, and Z3EV. This communicates construct designs rather than sequence annotation or cloning cartography.",
