doi,year,era,benchmark_partition,prompt_profile,judging_mode,self_consistency_samples,figure_number,expected_compatible,predicted_compatible,correct,rationale,judge_error
10.1021/sb300053s,2012,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,2,False,False,True,"Panels (a)-(c) are base-pairing/folding mechanism diagrams showing ribozyme-target hybridization and hairpin formation at the nucleotide level, and (d) is gel images with a kinetic plot; no engineered construct's composition is specified as a design.",
10.1021/sb300053s,2012,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,3,False,False,True,"Panel (a) is an abstract electronic logic-gate schematic with a truth table, and panels (b)-(i) are nucleotide-level RNA secondary-structure interaction diagrams, with (j)-(k) gels and plots; neither abstract logic topology nor strand-interaction mechanisms depict a physical construct design.",
10.1021/sb300053s,2012,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,4,False,False,True,"Panel (a) is a generic electronic multiplexer logic diagram with truth table, (b) is gel data, and (c)-(f) are base-pairing secondary-structure folds of ribozyme-target complexes rather than sequence-feature layouts of an engineered construct.",
10.1021/sb300053s,2012,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,5,False,False,True,"Panel (a) is an abstract logic-gate circuit with truth table, (b)-(c) are nucleotide-resolution RNA folding/hybridization mechanism diagrams, and (d) is gel images; nothing here specifies the composition and arrangement of a nucleic-acid construct as a design.",
10.1021/sb300061x,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,1,False,False,True,"Figure 1 is purely a gas chromatogram data plot with an inset legend table indicating which enzymes and propanoate supplement were present in each trace. It contains no depiction of a construct's physical composition or arrangement, so there is nothing that could be drawn with SBOL Visual glyphs.",
10.1021/sb300131w,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"Panel (a) is a conventional circular plasmid mutagenesis/assembly cartoon showing the template plasmid, primer positions, coding-sequence arrow, PCR products with homologous ends, and the reassembled mutagenized plasmid, making physical plasmid cartography a central subject of the figure. Under the 2012-2013 visually conventional boundary, such cloning/mutagenesis diagrams count even though panel (b) is a strand-level enzyme mechanism illustration.",
10.1021/sb300131w,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,2,True,True,True,"All three panels are conventional plasmid maps of specific named constructs (mGOAT in pFastBac1, pLD401, pRS vector, pSB1C3-RFP, and the pRS Golden Gate Acceptor Vector) annotated with coding-sequence arrows, an RFP insert, restriction sites, deletions, and point mutations. This is exactly the vector/cloning cartography of concrete experimental material that the early panel counted.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"Each panel carries a cartoon above the plot laying out the concrete construct measured — a backbone with an RBS and FP gene in panels a–c, and a bicistronic RBS 1–gene 1–RBS 2–gene 2 arrangement in panel d. These are design layouts of the engineered constructs, readily drawn with SBOL Visual glyphs, and a concrete experimental design beside a plot is countable in the 2012–2013 era.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,2,True,True,True,"A schematic above the bar chart depicts the bicistronic construct as RBS 1–gene 1–RBS 2–gene 2 on a backbone with an arrow marking the varied spacer region, specifying the composition and arrangement of the constructs built and tested. This concrete construct depiction counts even though the rest of the figure is a data plot and sequence table.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,3,True,True,True,"The figure includes the same backbone diagram of the engineered bicistronic operon (RBS 1, gene 1, RBS 2, gene 2) identifying the design whose upstream region was varied. The construct cartoon specifies a design to build rather than annotating a native sequence, so it is compatible.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,4,True,True,True,"A construct schematic showing RBS 1–gene 1–RBS 2–gene 2 with the RBS-to-start-codon spacing highlighted sits above the spacing data, giving the concrete arrangement of the measured bicistronic designs. Such sequence features on a backbone map directly onto SBOL Visual glyphs.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,5,True,True,True,"The bar graph is headed by the same engineered bicistronic construct diagram, with the region between RBS 2 and the start codon marked, identifying the specific designs assayed. The depiction lays out construct composition as a design, which the early panel counted even as a small schematic beside a plot.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,6,True,True,True,"The alternate-start-codon data are accompanied by a backbone schematic of the bicistronic construct (RBS 1, gene 1, RBS 2, gene 2) marking the start codon that was varied, specifying the concrete engineered designs measured. This construct depiction is SBOL Visual-renderable and countable under the 2012–2013 standard.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,1,False,True,False,Panels B and C lay out the 12-block noncontiguous recombination design — the specific block composition and arrangement along the parental catalytic-domain sequences that defines the chimeras actually constructed — which under the 2012-2013 era standard is a concrete depiction of the engineered protein/domain variant assembly rather than mere sequence annotation.,
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,2,False,False,True,Both panels are purely quantitative data plots (a ranked bar chart of T_A50 values and a T_A50-versus-T_R50 scatter) with no depiction of a construct's composition or arrangement.,
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,3,False,False,True,"The figure consists of predicted-versus-measured scatter plots and horizontal bar charts of per-block stability contributions; the block letters are only axis categories, not a depiction of the design's physical layout.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,4,False,False,True,"Both panels are predicted-versus-measured thermostability scatter plots — data charts only, with no construct or assembly schematic.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,5,False,False,True,Both panels are bar charts of ΔT_A50 for individual point mutations; the mutation identifiers are axis labels rather than any diagrammatic depiction of an engineered construct.,
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,6,False,False,True,A single activity-versus-temperature line plot comparing wild-type and F362M enzyme; it is a data plot with no design or construct depiction.,
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"Panel (a) is a concrete depiction of the specific engineered loopXa-pIII fusion construct measured in the experiment, laying out its ordered elements (pIII, LPETGG sortase motif, linker, IEGR Factor Xa site, flanking cysteine disulfide loop) along the displayed protein. Under the 2012-2013 standard, such a concrete engineered variant schematic counts even though it sits inside a labeling-mechanism panel next to gel data.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,2,True,True,True,"Panel (a) identifies the concrete triSrt phage construct used in the experiment, specifying the arrangement of its three engineered sortase motifs on distinct capsid positions (G5-pIX, A2-pVIII, LoopXa-pIII) as a design of the assembled particle. This is the specific engineered material measured in panel (b), so the early-era panel would count it.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,3,True,True,True,"Panel (a) depicts the concrete engineered multiphage assembly built in the experiment, specifying the ordered composition of DNA-peptide conjugates on pIX and pIII and the hybridized duplexes (A-C, D-F) with their AgeI and AatII cleavage sites. Physical assembly cartography with restriction-site annotation is explicitly countable in the 2012-2013 window when it is the central subject of the depiction.",
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"Panel b is a full circular map of the engineered pOSIP vector laying out terminators, MCS, ccdB, pUC ori, attP, FRT sites, antibiotic marker, integrase and cIts as its two functional modules. Under the 2012-2013 convention, such plasmid/vector cartography is countable when it is a central subject of the figure, as it is here alongside the concrete integrated lacZ/tsr-venus constructs.",
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,2,True,True,True,"Panels b and c depict the concrete engineered pOSIP-derived vectors carrying promoter-driven cfp/yfp/rfp and gfp/rfp expression cassettes with kanR or camR markers, attP/att sites and FRT-flanked modules, plus the resulting integrant chromosomes. These are concrete physical depictions of the specific constructs measured in the experiment, countable under the early-era standard.",
10.1021/sb400024s,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"All three panels lay out engineered constructs as ordered sequence features on a DNA backbone — promoters, RBSs, CDSs, recombinase sites, and terminators with regulatory arcs — which is design specification rather than sequence annotation or cloning cartography. Panel B in particular depicts the concrete multiple-inducer DIC three-counter with named parts (tetR, P_LtetO, FRT/loxP sites, flp, cre, ssrA, gfp), directly renderable in SBOL Visual glyphs.",
10.1021/sb400027x,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,1,False,False,True,"Figure 1 is a purely conceptual workflow cartoon for an imaginary organism ('Gasolinomonas efficientproduciens'), chaining an idea bulb, a computer, DNA clip-art, a bacterium photo, and a fuel pump. The circular genome graphic is a decorative, unlabeled node in that workflow rather than a central cartographic subject or a concrete engineered construct actually built or measured, so it falls outside the countable categories.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,1,True,False,False,"The panels annotate the native system rather than specify an engineered design: a wild-type XylR domain/residue-coordinate map, and Pu/PR maps marking where native UAS sites, IHF sites, -12/-24 and -10/-35 motifs sit in the sequence, accompanied by purely abstract logic-gate formalizations. No concrete engineered construct is depicted.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,2,True,True,True,"Panel (a) lays out the synthetic transposon mTn5[GFP·NIa1] as a designed physical construct — ME ends, gfp, KmR cassette and NIa target peptide bracketed by SbfI/NotI/PvuII sites — with panels (b) and (c) showing the derived NotI- and SbfI-religated products. This construct/cloning cartography is the central subject and is countable under the 2012-2013 convention.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,3,True,True,True,"Panel (a) is a conventional plasmid map of the xylR target vector (BamHI-XbaI insert, oriV, bla, promoter) as the substrate of in vitro transposition, and (b) follows the recloned insertion products in the same vector. Physical vector/mutagenesis cartography is a central subject, which the early panel counted.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,4,True,True,True,"Panel (a) is a concrete depiction of the specific engineered XylR variants assayed in panels (b) and (c), showing the modular construct with the knocked-in NIa cleavage-site insertions at M75, G154, D210 and E499. Such schematics identifying the experimental material count in this era even when the rest of the figure is a blot and bar plots.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,5,True,True,True,"Panel (a) depicts the concrete engineered reporter used in the experiment — the Pu-lacZ fusion drawn as promoter, CDS and flanking terminators — together with the specific NIa-cleavable XylR variants whose phenotypes are read out in panel (b). The truth tables and gate symbols alone would not count, but the construct depiction does.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v3,whole_paper,1,6,True,True,True,"Panel (a) lays out the composition of the five engineered XylRΔA protein variants (SP1-SP5), with their N- and C-terminal sequences, domain content and E499 cleavage sites, identifying exactly the material measured in panels (b) and (c). This is a concrete design depiction, not annotation of a native sequence.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,False,False,True,"Panels a, c and d are phase-contrast/fluorescence micrographs and panel b is a protocol schematic of the two-layer collagen transfection method, with panel d's inset a conceptual cartoon of a cyst secreting HGF; the construct names (CMV-EGFP, CMV-HGF-IRES-EGFP) appear only as text labels, with no depiction of the cassette's composition or arrangement.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,2,False,False,True,"The figure is a timelapse montage of micrographs of an MDCK-MMP-1-d2EGFP cyst responding to HGF, containing no diagram of the reporter construct or any other engineered DNA.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,3,False,False,True,"All four panels are quantitative data plots (dose-response curves, a Hill fit, a qRT-PCR bar chart, and an NK4 inhibition curve) with no construct schematic identifying the measured DNA.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,4,False,False,True,The figure consists entirely of fluorescence decay and induction plots with exponential fits and a legend key; no nucleic-acid design content is depicted.,
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,5,False,False,True,"Every panel is a micrograph of locally transfected cysts, and the transfected plasmids (pCMV-mCherry-IRES-HGF, CMV-EGFP-IRES-HGF, mCherry-IRES-NK4) are identified only by text headings rather than by any drawn cassette or plasmid schematic.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,6,False,False,True,"The panels are stitched widefield fluorescence images, a radial intensity profile plot, and 3D surface plots of the diffusion response; the sender-cell constructs are named in labels and captions but never drawn as a construct diagram.",
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,False,False,True,"Panel (a) is a protein-only schematic of the AcrAB-TolC tripartite pump in the membrane, and panel (b) is a directed-evolution workflow schematic (mutagenesis, transformation, competition, screening) illustrated with cartoon cells, a crystal structure, and a growth plot. The small loop in the mutagenesis step carries no annotated sequence features or construct composition, so no engineered nucleic-acid design is specified.",
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,2,False,False,True,Panel (a) is a cell-density growth curve and panel (b) shows PyMOL renderings of the AcrB protein structure with mutated residues highlighted. This is protein structure plus data plots with no nucleic-acid construct depiction.,
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,3,False,False,True,The figure consists entirely of eight growth-curve plots of cell density versus time under different inhibitors. It contains only data charts and no construct schematic.,
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,4,False,False,True,Panel (a) is a growth-curve plot and panel (b) shows protein structural models of the Var1-1 and Var1-2 AcrB variants with mutation call-outs. No engineered DNA construct is drawn.,
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,5,False,False,True,"Panels (a), (c), (e) are growth curves and panels (b), (d), (f) are AcrB protein structure models with individual mutated residues labeled. Protein-only structures and data plots contain no nucleic-acid design content.",
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,6,False,False,True,Both panels are growth-curve plots of cell density versus time for the proton-relay mutant strains. The figure is purely data plots with no construct diagram.,
10.1021/sb500023f,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"Panel (a) lays out the aromatic biosensor design as sequence features on a backbone — constitutive promoter, RBS, TF CDS, cognate promoter, sfGFP, terminators — with the promoter and RBS part libraries (J23113–J23106, B0032–B0034) used to tune expression. That is a design specification for an engineered construct, drawable in SBOL Visual glyphs, and the remaining data plots do not change the panel's status.",
10.1021/sb500023f,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,2,True,True,True,"Although the figure's bulk is interference regression plots and panel (b) is an abstract slope schematic, panel (a) depicts the concrete biosensor cassette — constitutive promoter, TF CDS, cognate promoter, sfGFP, terminators — together with inducer interactions, identifying the specific engineered DNA being measured. The era standard treats such experimental-design construct schematics inside a mechanism illustration as countable.",
10.1021/sb500023f,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,3,True,True,True,"Panel (a) specifies the NahF-R biosensor construct as a design: NahF driven by the J23114 constitutive promoter plus the NahR CDS and the Pr/Psal divergent promoters driving sfGFP, with the enzymatic SaD→SaA conversion feeding the regulator. This is construct composition and functional interaction, fully expressible with SBOL Visual glyphs.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,False,False,True,"Panels a–e are abstract model-topology diagrams of two-gene circuits, drawn as reaction/flux graphs over state variables (A-mRNA X1, Activator X2, R-mRNA X3, Repressor X4) with generic activation/repression arrows. No engineered construct composition — no promoters, RBSs, CDSs, terminators, or backbone arrangement — is specified, and the 2014–2016 boundary excludes abstract gene-circuit and model topology.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,2,False,False,True,"The three panels are metabolic-pathway/model schematics of an amino acid biosynthetic system (NA → mRNA → enzyme → substrate → product) with feedback arrows, used to illustrate mathematically controlled comparison. Its organizing structure is a pathway and model, with no depiction of the composition or arrangement of an engineered DNA construct.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,3,False,False,True,"Panel a is the same abstract circuit-architecture graph of model species and feedback arrows, and panels b–d are design-space heat maps and a time-course plot. Nothing identifies a concrete engineered construct or reporter cassette; abstract circuit topology is explicitly not counted for this era.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,4,False,False,True,"Both left and right panel sets pair an abstract activator/repressor model-topology diagram (panel a) with parameter-space phenotype maps and simulated time courses (panels b–d). No sequence features, cassette layout, or physical construct cartography appear anywhere in the figure.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,5,False,False,True,"Panels a are abstract feedback-architecture graphs over mRNA and regulator variables, and the remaining panels are design-space heat maps and oscillation traces. This is model topology plus data plots, not a design specification for a nucleic-acid construct.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,6,False,False,True,Identical in kind to Figures 4 and 5: abstract circuit-topology diagrams for repressor-primary control paired with phenotype maps and simulated dynamics. No engineered construct composition is depicted.,
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,7,False,False,True,"The figure consists entirely of data plots — a trade-off curve, design-space phenotype maps, and global-tolerance dot plots. It contains no construct or circuit depiction at all.",
10.1021/acssynbio.5b00018,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,False,False,True,"Figure 1 is a software GUI screenshot showing a codon wheel, a degenerate codon text display, and a bar chart of codon counts per amino acid. It contains no depiction of an engineered nucleic-acid construct's composition or arrangement, so there is nothing that SBOL Visual glyphs could represent.",
10.1021/acssynbio.5b00043,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"The ""Construct"" panel lays out standardized parts — promoters, RBSs, terminators — and assembles them into a gene expression cassette on a backbone line, which is a design specification directly expressible in SBOL Visual glyphs. The surrounding design–build–test workflow, discovery-tool schematics, and CRISPR/MAGE mechanism cartoons do not disqualify the figure, since the parts-composition panel is judged on its own terms.",
10.1021/acssynbio.5b00170,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"Panel A lays out the memory switch as a concrete engineered construct — P_tac/P_BAD/P_trc* promoters, HbiF, FimE and GFP coding regions, terminators, and the invertible promoter flanked by IRR/IRL sites — specifying the design of the DNA measured in the accompanying plots, and panel F adds a plasmid map (kanR, IS1, ColE1) that the 2015-era boundary also counts.",
10.1021/acssynbio.5b00170,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,2,True,False,False,"The figure is a mathematical model of the NOT gate: panel A's organizing structure is a model-parameter/rate-constant graph (α, γ, k, C terms) rather than a construct design specification, and panels B-F are simulation plots. Abstract model topology is explicitly not counted for this era.",
10.1021/acssynbio.5b00170,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,3,True,True,True,"Panel A is a concrete schematic of the combinatorial NOT gate construct (P_BAD-FimE, P_JF1-HbiF, the IRL/IRR-flanked invertible promoter driving GFP), and panel G shows the sequenced 1.3 kb plasmid map; the annotated pcnB/dcuRS loci in panel H are sequence annotation, but the construct depictions stand on their own.",
10.1021/acssynbio.5b00218,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"Panels A, B, and E lay out rRNA operon constructs as linear designs on a backbone — promoter, 16S/o16S, circularly permuted 23S, 5S, and self-cleaving HH/HDV ribozyme elements — specifying the composition and arrangement of the engineered Ribo-T operon rather than annotating a native sequence. This is exactly the kind of construct design SBOL Visual glyphs express, notwithstanding the surrounding timeline, crystal structures, and sucrose-gradient plot.",
10.1021/sb4001189,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,True,True,True,"Panel B is a concrete plasmid map laying out the promoter-CAT reporter cassette with KanR and Rep, specifying the engineered construct measured in panel C; although panel A is an excluded annotated sequence map, the reporter-cassette depiction counts on its own terms and could be drawn with SBOL Visual glyphs.",
10.1021/sb4001189,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,2,True,True,True,"Panel A is a plasmid diagram specifying the composition and arrangement of the CAT/lacZ reporter cassette and the oppositely oriented tetR expression cassette, including the TetR repression interaction — a design specification directly renderable in SBOL Visual.",
10.1021/sb4001189,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,3,True,True,True,"Although the figure is organized as a screening workflow with data plots, panel A(a) includes a concrete promoter-GFP reporter plasmid schematic with KanR and Rep that identifies the specific engineered construct screened, which the 2014-2016 boundary treats leniently as an experimental-design identifier.",
10.1021/sb4001189,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,4,True,True,True,"Panel B is a plasmid map specifying the alsS cassette under PrrsC-O1-O1 together with the PphaC1-G3::tetR cassette and their regulatory interaction, a construct design that maps directly onto SBOL Visual glyphs.",
10.1021/sb500278z,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,1,False,False,True,"A conceptual mechanism cartoon of oligonucleotide-conjugated β-lactamase and BLIP hybridizing with template and target strands; it depicts base-pairing/strand-displacement domains and protein-protein interaction, not the composition of an engineered nucleic-acid construct.",
10.1021/sb500278z,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,2,False,False,True,"Panels comprise a protein crystal structure, a synthetic bioconjugation chemistry scheme, SDS-PAGE gels, and SEC traces; none specifies the design of an engineered DNA construct.",
10.1021/sb500278z,2015,2014-2016,calibration,historical_2025_era_v3,whole_paper,1,3,False,False,True,A Coomassie-stained SDS-PAGE gel image with a component loading table; gel images are explicitly outside SBOL Visual scope.,
