doi,year,era,benchmark_partition,prompt_profile,judging_mode,self_consistency_samples,figure_number,expected_compatible,predicted_compatible,correct,rationale,judge_error
10.1021/sb300018h,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,3,False,False,True,"Figure 3 shows explicit base-by-base nucleotide sequences and color-coded domain/strand hybridization complexes (T, A, dI, rA and their duplexes) — a strand-level base-pairing and domain-interaction illustration, not a diagram specifying the composition and arrangement of an engineered construct. The 2012–2013 boundary explicitly excludes strand/domain interaction diagrams.",
10.1021/sb300018h,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,4,False,False,True,"Figure 4 consists of strand-level hybridization and toehold-mediated strand-displacement reaction schematics (colored domain/arrow cartoons in red and orange boxes) plus a non-denaturing gel image, so it illustrates base-pairing mechanism and experimental data rather than specifying the composition of an engineered construct. Under the 2012-2013 boundary, strand/domain interaction diagrams and gel panels are not counted.",
10.1021/sb300018h,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,5,False,False,True,"Figure 5 consists of denaturing gel images, time-course data plots, and left-hand enzyme reaction schematics that depict strand/domain hybridization and enzymatic degradation of DNA/RNA species rather than specifying the composition of an engineered construct. Under the 2012-2013 convention, strand/domain interaction and mechanism diagrams embedded alongside data panels are not counted.",
10.1021/sb300018h,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,6,False,False,True,"Figure 6 consists solely of schematic production/degradation rate curves with fixed points (A), a denaturing gel image (B), and a scatter plot of final versus initial rA concentration (C). No panel depicts sequence features, construct composition, or a nucleic-acid design layout, so there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/sb300018h,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,7,False,False,True,"Panel A is a strand/domain-level reaction mechanism diagram of DNA/RNA hybridization, transcription, and RNase H degradation with fluorophore/quencher labels, and panels B-D are kinetic plots and a denaturing gel. Under the 2012-2013 policy, strand/domain interaction and mechanism diagrams are not counted, and no panel presents a construct's composition as a design specification.",
10.1021/sb300018h,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,8,False,False,True,"All panels (A, B, C) are quantitative data plots of experimental measurements and ensemble model predictions — dose-response curves, time courses, and sensitivity scans — with no depiction of construct composition or sequence features. There is no nucleic-acid design diagram anywhere in the figure.",
10.1021/sb300018h,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,9,False,False,True,"Figure 9 consists entirely of statistical data plots — parameter histograms, an eigenvalue mode spectrum, and an eigenvector correlation matrix from Monte Carlo/PCA analysis of a mathematical model. No panel depicts nucleic-acid sequence features, construct composition, or molecular interactions that could be rendered with SBOL Visual glyphs.",
10.1021/sb300049p,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,False,False,True,"Panel (a) is a conceptual TX-TL/phage-assembly mechanism schematic with a generic DNA circle and no sequence features, backbone layout, or construct composition; panels (b) and (c) are a viability plot and a TEM micrograph. No panel specifies an engineered nucleic-acid design, and the era policy excludes mechanism cartoons lacking physical cartography.",
10.1021/sb300049p,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,2,False,False,True,"Figure 2 consists only of quantitative data plots (panels a–d, g) and agarose gel images (panels e, f) characterizing T7 phage synthesis and DNA replication. No panel depicts sequence features, construct composition, or genetic design, so there is nothing that SBOL Visual glyphs could represent.",
10.1021/sb300049p,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,3,False,False,True,"Figure 3 consists solely of two bar charts (a and b) reporting phage titers (PFU/mL) across trxA+/trxA- cell-free systems with and without dNTPs or thioredoxin. It contains no depiction of a nucleic-acid construct's composition or arrangement, so there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/sb300049p,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,4,False,False,True,"Figure 4 is a single transmission electron micrograph of ΦX174 phage particles from a cell-free reaction, with only a scale bar as annotation. It contains no diagram of nucleic-acid construct design, so there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/sb300053s,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,False,False,True,"Panels a–g are RNA secondary-structure and base-pairing/strand-domain interaction diagrams illustrating ribozyme cleavage mechanism, with panel (e) merely annotating domain positions along a target sequence; panels h–k are gels and kinetic plots. Under the 2012-era boundary, strand/domain interaction and mechanism diagrams and annotated sequence maps were not counted, and no panel lays out an engineered construct's composition as a design.",
10.1021/sb300053s,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,2,False,False,True,"Panels a–c are RNA secondary-structure/base-pairing diagrams showing nucleotide sequences, stems, and hairpin domains of ribozyme–target complexes, and panel d is a gel image plus kinetics plot. These are strand/domain interaction and mechanism depictions rather than a design specification of a construct's composition along a backbone, which the 2012-2013 panel did not count.",
10.1021/sb300053s,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,3,False,False,True,"Figure 3 consists of RNA secondary-structure and base-pairing/strand-domain interaction diagrams of an AND-ribozyme with its effector oligonucleotides, plus an abstract logic-gate schematic with truth table, denaturing PAGE gels, and a cleavage-kinetics plot. Under the 2012–2013 boundary, strand/domain interaction and abstract circuit-topology diagrams are not counted, and no panel presents conventional plasmid, vector, or construct cartography specifying a nucleic-acid design to build.",
10.1021/sb300053s,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,4,False,False,True,"Figure 4 comprises an abstract electronic logic-gate schematic with a truth table (a), denaturing PAGE gel images (b), and RNA secondary-structure/base-pairing diagrams showing ribozyme folding and strand-domain hybridization (c-f). It contains no depiction of an engineered nucleic-acid construct's composition or cartography; under the 2012-2013 policy, logic-gate topology and strand/domain interaction diagrams are explicitly not counted.",
10.1021/sb300053s,2012,2012-2013,calibration,historical_2025_era_v2,per_figure,1,5,False,False,True,"Panel (a) is an abstract electronic logic-gate topology diagram and panels (b)-(c) are RNA secondary-structure and base-pairing domain diagrams of ribozyme constructs, with (d) a gel image; none lays out sequence features along a backbone as a construct design. Under the 2012-2013 boundary, abstract circuit topology and strand/domain interaction diagrams are not counted.",
10.1021/sb300061x,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,False,False,True,Figure 1 is solely a set of overlaid GC chromatogram traces with an inline legend table of experimental conditions; it contains no depiction of nucleic-acid construct composition or arrangement. Data plots alone are not SBOL Visual compatible.,
10.1021/sb300131w,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,True,True,True,"Panel (a) is a conventional plasmid/mutagenesis-assembly diagram in which the circular vector, primer-encoded mutations, and the linear PCR products reassembled into the mutagenized plasmid are the central subject, which the 2012-2013 cartography rule counts even though its labels are primers and assembly junctions. Panel (b)'s strand-level exonuclease/polymerase/ligase mechanism would not count on its own, but panel (a) carries the figure.",
10.1021/sb300131w,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,2,True,True,True,"Figure 2 consists entirely of conventional circular plasmid maps (mGOAT in pFastBac1, pLD401, pRS/pSB1C3-RFP vectors) annotated with coding-sequence arrows, restriction sites, point mutations, deletions, and insertion points across three MISO mutagenesis/assembly workflows. Under the 2012-2013 era policy, this physical plasmid and assembly cartography is the central subject of the figure and therefore counts as SBOL Visual compatible even though its labels are cloning apparatus.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,True,False,False,"Figure 1 consists of four fluorescence data panels (bar charts and a kinetic curve); the only construct content is a small RBS/gene cartoon strip placed above each plot as a legend for the data. Under the 2012-2013 boundary, such small construct sketches embedded in data panels were not counted, since communicating a construct design is not a primary purpose of the figure.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,2,True,False,False,"Figure 2 is primarily a bar chart of ratiometric response versus spacer length accompanied by an RNA sequence table; the only construct depiction is a small bicistronic sketch (RBS 1–gene 1–RBS 2–gene 2) sitting atop the plot as a legend for the varied region. Under the 2012–2013 boundary, such small construct sketches embedded in data panels were not counted, and the sequence listing is annotation rather than a design specification.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,3,True,False,False,"Figure 3 is a bar chart of relative expression with an accompanying RNA sequence table; the only construct depiction is a small bicistronic sketch (RBS 1–gene 1–RBS 2–gene 2) serving as a header for the data panel, marking the region varied. Under the 2012–2013 boundary, such small construct sketches embedded in data panels, together with annotated sequence listings, were not counted.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,4,True,False,False,"The figure is primarily a bar chart of relative expression versus spacer length plus a table of RNA sequences; the only construct depiction is a small bicistronic sketch (RBS 1–gene 1–RBS 2–gene 2) placed above the plot to mark the varied region. Under the 2012-2013 convention, small construct sketches embedded in data panels are not counted, and communicating a construct design is not a primary purpose of the figure.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,5,True,False,False,"Figure 5 is a bar chart of relative fluorescence intensities paired with a table of RNA spacer sequences; the only construct depiction is a small bicistronic sketch (RBS 1–gene 1–RBS 2–gene 2) serving as a header to orient the data. Under the 2012–2013 boundary, a small construct sketch embedded in a data panel is not counted, and the figure's subject is sequence composition annotation rather than a design specification.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,6,True,False,False,"Figure 6 is a bar chart of relative fluorescence intensity for AUG, UUG, GUG, and CUG start codons; the only construct content is a small bicistronic schematic inset above the plot indicating where the varied start codon sits. Under the 2012-2013 policy, small construct sketches embedded in data panels are not counted, and the figure's primary purpose is reporting measurement results rather than specifying a design.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,False,False,True,"All three panels are protein-level depictions — a residue-contact graph, a space-filling protein structure colored by block, and an amino-acid sequence alignment — with no nucleic-acid construct or genetic design content. Protein-only structures and annotated sequence alignments fall outside SBOL Visual compatibility.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,2,False,False,True,"Figure 2 consists solely of quantitative data plots — a bar chart of chimera thermostabilities (T_A50) in panel A and a scatter plot of T_A50 versus T_R50 in panel B. No panel depicts nucleic-acid sequence features, construct composition, or any genetic design that could be drawn with SBOL Visual glyphs.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,3,False,False,True,"All four panels of Figure 3 are data plots — two scatter plots of predicted versus measured thermostability and two horizontal bar charts of per-block contributions to T_R50 and T_A50. No panel depicts a nucleic-acid construct, sequence features on a backbone, or any design that could be rendered with SBOL Visual glyphs.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,4,False,False,True,"Figure 4 consists of two scatter plots comparing predicted versus measured thermostability (T_R50 and T_A50) for CBHI chimeras, with no depiction of nucleic-acid sequence features, construct composition, or plasmid cartography. It is purely quantitative data, so there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,5,False,False,True,Figure 5 consists solely of two horizontal bar charts plotting the change in T_A50 for individual amino acid point mutations in CBHI; both panels are quantitative protein-stability data plots with no nucleic-acid construct depiction of any kind.,
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,6,False,False,True,"Figure 6 is a single data plot showing normalized cellulase activity versus temperature for wild-type and F362M CBHI, with no depiction of any nucleic-acid construct or sequence features. It contains only experimental measurements, which the panel does not count.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,True,False,False,"Panel (a) is a protein-level mechanism schematic of sortase-mediated C-terminal labeling — a pIII fusion/loop block diagram with peptide motifs, disulfide loop, and cleavage chemistry — with no nucleic-acid construct cartography, and panel (b) is a gel/immunoblot. Protein-fusion block diagrams and mechanism illustrations were explicitly not counted in the 2012-2013 era.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,2,True,False,False,"Panel (a) is a protein-level mechanism cartoon of sortase-mediated fluorophore conjugation to phage coat proteins (pIX, pVIII, pIII), and panel (b) is an SDS-PAGE fluorescence image and immunoblots. Neither depicts the composition or arrangement of an engineered nucleic-acid construct, so there is no SBOL Visual content.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,3,True,False,False,"Panel (a) is a strand/domain hybridization schematic showing phage particles (pIX/pIII) joined by annealed DNA-peptide duplexes with restriction-site markers, which the early-era panel treated as a mechanism/base-pairing illustration rather than a construct design specification; the remaining panels are SDS-PAGE gels, AFM and fluorescence micrographs, a histogram, and DLS traces.",
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,True,True,True,"Panel (b) is a full pOSIP vector map laid out as a backbone with terminators, MCSs, ccdB, pUC and R6Kγ origins, attP/FRT sites, antibiotic marker, integrase and cIts, and it is a central subject of the figure rather than an incidental inset. Under the 2012–2013 era policy, conventional plasmid/cloning cartography of this prominence counts as SBOL Visual compatible.",
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,2,True,True,True,"Panels b and c prominently render pOSIP vector maps — circular backbones carrying promoter-driven cfp/yfp/rfp expression cassettes, attP sites, and kanR/camR markers — together with the chromosomal att loci they integrate into, and this plasmid/genome cartography is a central subject rather than an incidental inset. Under the 2012-2013 convention, such conventional vector and locus maps count even though their labels are integration sites and selection markers.",
10.1021/sb400024s,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,True,True,True,"All three panels lay out engineered constructs along a DNA backbone using promoter, RBS, CDS, terminator, recombination-site, and degradation-tag glyphs with regulatory arcs, specifying the composition and arrangement of designs to build rather than annotating a native sequence or documenting cloning cartography. Panel B in particular gives a concrete part-by-part design (tetR, P_LtetO, FRT/loxP sites, flp_e, cre, ssrA tags, gfp), which is exactly the content SBOL Visual glyphs express.",
10.1021/sb400027x,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,False,False,True,"The figure is a conceptual workflow cartoon of an imagined design-build pipeline (idea → computer design → DNA synthesis → chassis → fermenter → gasoline), with clip-art DNA helices and a generic circular genome graphic serving as workflow nodes rather than as a specified construct design. No panel lays out the composition or arrangement of an engineered nucleic-acid construct, and the circular map is not a central cartographic subject.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,1,True,False,False,"The panels show a protein domain map and activation mechanism (a, b) plus annotated maps of the native Pu and PR promoter regions marking UAS binding sites, IHF sites, -12/-24 and -35/-10 boxes and transcription start sites (c, d), which are sequence/motif annotations rather than a design specification for an engineered construct. The accompanying logic-gate symbols are abstract circuit topology, which the early-era panel did not count.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,2,True,True,True,"Panel (a) is a linear map of the engineered synthetic transposon mTn5[GFP·NIa1], laying out its physical and functional organization — Tn5 mosaic ends, a gfp cassette, a Km^R marker, and an NIa protease-target segment with flanking SbfI/NotI sites — and panels (b) and (c) show the derived constructs after digestion/religation. Under the 2012-2013 era policy, this conventional construct/cloning cartography is the central subject of the figure, so it counts as SBOL Visual compatible.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,3,True,True,True,"Panels (a) and (b) are conventional vector/mutagenesis cartography as a central subject: a synthetic mTn5 transposon drawn as ME/GFP/Km/NIa segments with flanking SbfI and NotI sites, and a plasmid carrying the xylR insert with oriV, bla, BamHI/XbaI sites and domain segments, followed by digestion/recloning/religation steps. Under the 2012-2013 era policy such cloning, mutagenesis, and assembly diagrams count, and the plate photographs in (c) do not override that.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,4,True,False,False,"Figure 4 consists of a Western blot (b) and β-galactosidase bar charts (c) plus panel (a), which is a protein domain map of XylR annotating the amino-acid positions (M75, G154, D210, E499) where NIa cleavage sites were inserted. Panel (a) is a protein-level sequence annotation showing where features occur, not a nucleic-acid construct design, so no panel is SBOL Visual compatible.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,5,True,False,False,"Panel (a) is a protein-cleavage mechanism cartoon whose small Pu-lacZ sketch is incidental to illustrating how proteolysis propagates to reporter output, and panel (b) consists of plate photographs with logic-gate truth tables and Boolean symbols. Under the 2012-2013 convention, abstract circuit/logic topology and small construct sketches embedded in mechanism panels are not counted, and no panel presents conventional construct or plasmid cartography as a central subject.",
10.1021/sb400050k,2013,2012-2013,calibration,historical_2025_era_v2,per_figure,1,6,True,False,False,"Panel (a) is a protein domain/fusion block diagram of XylR variants with protease cleavage sites and amino-acid termini, not a nucleic-acid construct layout; panels (b)-(c) are a plate photograph and bar chart, and (d) is abstract digital-logic-gate topology. Under the 2012-2013 convention, protein-fusion block diagrams and abstract circuit topology are not counted.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,1,False,False,True,"Figure 1 consists of phase-contrast/fluorescence micrographs of MDCK cysts (a, c, d), a protocol schematic of the two-layer collagen localized-transfection workflow (b), and a conceptual cartoon of HGF diffusion and tubulation (d, inset); no panel lays out the sequence features or composition of the transfected constructs. The CMV-EGFP and CMV-HGF-IRES-EGFP constructs are named only in the labels and caption, never depicted as a design.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,2,False,False,True,"Figure 2 consists solely of a time-course series of confocal micrographs (panels a–h) showing GFP fluorescence and tubulation in MDCK cysts after HGF treatment. It contains no diagram of construct composition or sequence features, only imaging data.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,3,False,False,True,"All four panels (a-d) are quantitative data plots — dose-response curves, time courses, and a qRT-PCR bar chart — with no depiction of construct composition or sequence features. Nothing in the figure lays out an engineered nucleic-acid design that could be drawn with SBOL Visual glyphs.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,4,False,False,True,"Figure 4 consists solely of quantitative data plots (fluorescence time courses, semilog decay fits, and dose/timing response curves) with a legend key; no panel depicts sequence features, plasmid or construct composition, or molecular interactions in diagram form. There is no nucleic-acid design content that could be rendered with SBOL Visual glyphs.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,5,False,False,True,"Figure 5 consists entirely of phase-contrast and fluorescence micrographs of single MDCK cysts (panels a–k) showing localized transfection and GFP/mCherry expression over time. Construct names appear only as image labels; no panel depicts sequence features, plasmid composition, or any diagrammatic construct design that could be rendered with SBOL Visual glyphs.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,6,False,False,True,"Figure 6 consists entirely of fluorescence micrographs of receiver cysts and quantitative plots/3D surface profiles of diffusion gradients over distance and time. No panel depicts a nucleic-acid construct's composition or arrangement; the constructs (e.g., CMV-HGF-IRES-DsRed) are named only in text labels and the caption, not drawn as diagrams.",
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,1,False,False,True,"Panel (a) is a protein-only membrane transporter schematic and panel (b) is a directed-evolution workflow cartoon (mutagenesis, transformation, competition, screening, growth curves) with no depiction of a nucleic-acid construct's sequence features or arrangement. Nothing in the figure specifies a genetic design that could be drawn with SBOL Visual glyphs.",
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,2,False,False,True,"Panel (a) is a growth-curve data plot and panel (b) shows protein ribbon structures of AcrB variants with mutated residues highlighted; neither depicts nucleic-acid sequence features, construct composition, or a design to build.",
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,3,False,False,True,"Figure 3 consists solely of eight growth-curve plots (panels a-h) of cell density versus time under different inhibitors. It contains no depiction of nucleic-acid construct composition or design, only phenotypic data.",
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,4,False,False,True,Figure 4 consists of a growth-curve plot (panel a) and PyMOL-rendered protein structure models of AcrB variants with highlighted mutated residues (panel b). It contains no nucleic-acid construct design content — only data and protein-only structures — so it is not compatible with SBOL Visual.,
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,5,False,False,True,"Figure 5 consists solely of growth-curve data plots (panels a, c, e) and protein structural models of AcrB with highlighted mutated residues (panels b, d, f). It contains no nucleic-acid construct design, sequence features, or genetic circuit composition that could be expressed with SBOL Visual glyphs.",
10.1021/sb400065q,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,6,False,False,True,"Figure 6 consists solely of two growth-curve plots (panels a and b) showing cell density versus time for AcrB variant strains. It contains no diagram of construct composition, sequence features, or genetic architecture, so there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/sb500023f,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,1,True,True,True,"Panel (a) is a standalone genetic construct diagram laying out promoter, RBS, TF and sfGFP coding sequences, and terminators along a backbone, with the specific constitutive promoter (J23113–J23106) and RBS (B0032/B0031/B0034) part libraries used to tune expression. This specifies the composition and arrangement of an engineered biosensor design to build rather than annotating a native sequence or documenting cloning apparatus, so it could be drawn with SBOL Visual glyphs; the remaining data plots do not affect that judgment.",
10.1021/sb500023f,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,2,True,False,False,"Panels (b)-(n) are regression data plots, and panel (a) is a mechanism cartoon of inducer-transcription factor interference that includes only a small construct sketch rather than specifying a construct's design as a primary purpose. Under the 2014-2016 boundary, such gene-circuit/mechanism schematics embedded alongside plots are not counted.",
10.1021/sb500023f,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,3,True,True,True,"Panel (a) is a full-width linear genetic construct diagram of the NahF-R biosensor, laying out promoters (J23114, Pr, Psal), RBSs, CDSs (NahF, NahR, sfGFP), and terminators along a backbone together with the regulatory interactions — a design specification of the engineered construct, which is a primary purpose of the figure per its caption. It is not abstract circuit topology nor an incidental inset embedded in the dose-response plots (b-d), and it annotates no native sequence nor cloning apparatus, so none of the exclusions apply.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,1,False,False,True,"The figure shows abstract two-gene circuit model topologies and reaction/regulation schemes (mRNA, activator, repressor species with feedback arrows) plus two symbolic modes of molecular control, with no depiction of an engineered construct's sequence features or physical DNA layout. Under the 2014-2016 policy, abstract gene-circuit and model topology diagrams are not counted.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,2,False,False,True,"Figure 2 is an abstract model-topology diagram of an amino acid biosynthetic system (NA → A-mRNA → Enzyme, substrate → product, with gene-level repression and end-product inhibition arrows), used to illustrate a mathematically controlled comparison rather than to specify a construct's design. Under the 2014-2016 policy, abstract gene-circuit and model topology diagrams with no physical sequence-feature layout are not counted.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,3,False,False,True,"Panel (a) is an abstract model-topology graph of mRNA/protein species linked by activation and inhibition arrows, not a depiction of sequence features or construct composition, and panels (b)–(d) are heat maps and a time-course plot. Under the 2014–2016 policy, abstract gene-circuit/model topology is not counted.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,4,False,False,True,"Panel a is an abstract model-topology diagram of species (A-mRNA, activator, R-mRNA, repressor) linked by regulatory arrows, with no sequence features laid out on a nucleic-acid backbone, and panels b-d are design-space heat maps and time-course plots. Under the 2014-2016 boundary, abstract gene-circuit/model topology is not counted.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,5,False,False,True,"All panels are abstract model topology (mRNA/protein species with activation and repression arrows) plus design-space phenotype maps and time-course plots; no nucleic-acid construct layout or sequence-feature arrangement is depicted. Under the 2014-2016 boundary, abstract gene-circuit/model topology is not counted.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,6,False,False,True,"Panels a are abstract model-topology diagrams of mRNA/protein species with activation and repression arrows, and panels b–d are design-space phenotype plots and time-course traces; no panel lays out sequence features or construct composition. Under the 2014–2016 boundary, abstract gene-circuit and model topology diagrams are not counted.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v2,per_figure,1,7,False,False,True,"Figure 7 consists entirely of data plots — a trade-off curve, phase-plane parameter regions colored by eigenvalue phenotype, and fold-tolerance error-bar charts — with no depiction of a nucleic-acid construct's sequence features or arrangement. The circuit designations (b-d, S.1-S.7) are described only in the caption text as abstract feedback topologies, which the 2014-2016 policy explicitly excludes.",
