doi,year,era,benchmark_partition,prompt_profile,judging_mode,self_consistency_samples,figure_number,expected_compatible,predicted_compatible,correct,rationale,judge_error
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,True,True,True,"Figure 3 includes a schematic of the bicistronic expression construct (RBS 1 – gene 1 – RBS 2 – gene 2 on a linear backbone, with an arrow marking the varied upstream region) that specifies the composition and arrangement of the engineered construct measured in the experiment. Under the 2012-2013 boundary, such a concrete depiction of the experimental construct counts even as a small schematic above a bar plot, and it is drawable with SBOL Visual glyphs.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,True,True,True,"The panel above the bar chart is a linear schematic of the bicistronic construct (RBS 1 – gene 1 – RBS 2 – gene 2 on a backbone) that specifies the composition and arrangement of the engineered design measured in the experiment. Under the 2012–2013 policy, such a concrete depiction of the experimental construct beside a plot is countable, and its glyph-like sequence features map directly onto SBOL Visual.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,True,True,True,"Above the bar graph, Figure 5 includes a linear schematic of the bicistronic construct laid out on a backbone with RBS 1, gene 1, RBS 2, and gene 2 — sequence features arranged as the concrete engineered design measured in the experiment, directly renderable with SBOL Visual RBS and CDS glyphs. Under the 2012-2013 policy, such a concrete construct depiction beside a plot counts even though the rest of the figure is a bar chart and sequence table.",
10.1021/sb400003y,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,6,True,True,True,"Above the bar chart, Figure 6 includes a schematic of the bicistronic construct measured in the experiment — RBS 1, gene 1, RBS 2, and gene 2 laid out on a backbone with an arrow marking the varied start codon — which is a concrete depiction of the specific engineered construct's composition. Under the 2012-2013 policy, such an experimental construct schematic beside a plot counts regardless of the figure's overall data-plot purpose.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"All three panels are protein-level: a residue-contact graph, a space-filling protein structure colored by block, and a protein sequence alignment marked with block assignments. There is no depiction of a nucleic-acid construct's composition or arrangement, so nothing here is a design specification SBOL Visual glyphs could render.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"Figure 2 consists solely of data plots: panel A is a bar chart of chimera thermostabilities (T_A50) and panel B is a scatter plot of T_A50 against T_R50. Neither panel depicts a construct, sequence layout, or any physical design of the engineered chimeras.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"All four panels of Figure 3 are data plots: two scatter plots of predicted versus measured thermostability and two bar charts of per-block contributions to T_R50 and T_A50. No panel depicts a nucleic-acid construct, plasmid, or any concrete physical design schematic — the block labels A–L are bar-chart categories in a linear model, not a drawn construct layout.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"Figure 4 consists solely of two scatter plots comparing predicted versus measured thermostability (T_R50 and T_A50) for CBHI chimeras, with no schematic of any construct, sequence, or assembly. It contains only data plots, so there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,"Figure 5 consists solely of two horizontal bar charts plotting ΔT_A50 values for individual CBHI point mutations; it contains no construct, plasmid, or sequence-feature depiction of any kind. It is protein-level thermostability data with no nucleic-acid or engineered-construct design content.",
10.1021/sb400010m,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,6,False,False,True,"Figure 6 is a single-panel line plot of normalized CBHI activity versus temperature for wild-type and the F362M point mutant, with error bars and a symbol legend. It contains no depiction of a nucleic-acid construct, plasmid, or protein/domain architecture — the mutant is identified only by a text label and legend marker, not by any schematic of the engineered material.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Panel (a) is a concrete linear schematic of the specific engineered loopXa-pIII fusion measured in panel (b), laying out its designed parts in order (N-terminus, LPETGG sortase motif, linker, IEGR Factor Xa site, disulfide-closed loop) rather than annotating where features sit in a native sequence or documenting a cloning product. Under the 2012-2013 policy, such a concrete engineered protein/domain-variant design counts even though it sits inside a labeling-mechanism panel and the rest of the figure is a gel/blot.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Panel (a) is a concrete depiction of the specific engineered material used in the experiment — the triSrt phage with its three named coat-protein fusion variants (G5-pIX, A2-pVIII, LoopXa-pIII) at defined positions — which the 2012-2013 policy counts as an engineered construct/protein-variant design even when embedded in a labeling-mechanism panel alongside gel data in (b). The call is borderline because the panel's overall framing is a bioconjugation strategy with no nucleic-acid design content, which a stricter reading would treat as an excluded protocol/mechanism schematic.",
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,True,True,True,"Panel (a) is a concrete depiction of the specific engineered assembly measured in panels (b)-(e): named DNA oligos (A-F) hybridized into defined duplex arrangements between pIX- and pIII-displayed phage termini, with the AgeI and AatII cleavage positions marked. Under the 2012-2013 era policy this concrete experimental construct/assembly schematic counts even though restriction sites are among its labels and the surrounding panels are gels, plots, and micrographs; the call is borderline because the panel can also be read as a strand-hybridization mechanism illustration.",
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Panel b is a full plasmid map of the pOSIP vector showing terminators, MCS, ccdB, pUC and R6Kγ origins, attP/FRT sites, antibiotic resistance, integrase, and cIts arranged on a backbone, which the 2012-2013 policy counts as central vector cartography even though its labels are cloning apparatus. Panel a additionally sketches the concrete pOSIP integration vector and integrant used in the experiments.",
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Panels b and c depict concrete engineered constructs — pOSIP plasmid maps carrying promoter/FP CDS expression cassettes with attP, FRT and kanR/camR markers, plus the chromosomal integrant maps showing the inserted cfp/yfp/rfp cassettes at the 186, HK022 and lambda sites — laid out as sequence features on circular and linear backbones. Under the 2012-2013 boundary this plasmid/genome cartography is a central subject and identifies the specific constructs measured in the accompanying fluorescence images, so it counts.",
10.1021/sb400027x,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"The figure is a purely conceptual workflow cartoon (idea → computer design → synthesized DNA → chassis → fermenter → gasoline) for an imaginary organism, with clip-art DNA helices and a generic circular genome map serving as decorative nodes rather than a design specification. No concrete engineered construct, sequence-feature arrangement, or experimental material is depicted, so the physical cartography is incidental to the workflow rather than a central subject.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"Figure 1 consists of micrographs (a, c, d), a protocol schematic of the two-layer collagen localized-transfection method (b), and a conceptual cartoon of HGF diffusion and cyst tubulation (d, lower); no panel draws the composition or arrangement of the transfected constructs. The constructs CMV-EGFP and CMV-HGF-IRES-EGFP appear only as text labels, not as a depicted design.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"Figure 2 consists solely of a time-course series of confocal micrographs (panels a–h) of MDCK-MMP-1-d2EGFP cysts responding to HGF, with no schematic of the reporter construct or any other nucleic-acid design content. Micrographs alone fall outside SBOL Visual compatibility.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"All four panels (a-d) are quantitative data plots: time-course and dose-response curves of relative GFP response and a qRT-PCR bar chart. No panel depicts DNA sequence features, construct composition, or any engineered nucleic-acid design.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"Figure 4 consists entirely of quantitative data plots (fluorescence decay curves, semilog linear fits, and time-course traces with a treatment key) characterizing d2EGFP reporter kinetics. No panel depicts the composition or arrangement of the engineered MMP-1-d2EGFP construct, so there is nothing that could be drawn with SBOL Visual glyphs.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,"Figure 5 consists entirely of fluorescence/phase micrographs of MDCK cysts at various timepoints and transfection conditions; the only construct information appears as text labels (CMV-HGF, CMV-NK4, CMV-mCherry-IRES-HGF), not as any drawn schematic of sequence features or construct composition. With no diagrammatic depiction of engineered DNA, there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,6,False,False,True,"Figure 6 consists only of fluorescence micrographs, a line plot of intensity versus distance, and 3D surface plots of diffusion response; construct names such as CMV-HGF-IRES-dsRED appear solely as text labels in legends and captions, with no schematic depiction of sequence features or construct composition anywhere in the figure.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"Figure 1 is an abstract model/circuit topology diagram: reaction-and-regulation graphs of mRNA and protein species (X1–X4) for three feedback architectures plus two abstract modes of transcriptional control, with no depiction of the composition or arrangement of any engineered DNA construct. The 2014–2016 policy explicitly excludes abstract gene-circuit and model topology diagrams.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"Figure 2 shows three abstract box-and-arrow pathway/model topologies (NA → A-mRNA → Enzyme → Substrate → Product with feedback arrows) for a wild-type and two mutant amino acid biosynthetic systems. There are no sequence features, backbone layout, or engineered construct composition — only abstract circuit/model topology, which the 2014–2016 boundary explicitly excludes.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"Panel (a) is an abstract model topology diagram of species and reactions (A-mRNA, activator, R-mRNA, repressor with activation/inhibition arrows), not a depiction of sequence features or the composition of an engineered DNA construct; panels (b)-(d) are design-space heat maps and a time-course plot. The 2014-2016 boundary explicitly excludes abstract gene-circuit or model topology.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,Figure 4 consists of abstract model-topology diagrams (panels a: mRNA/protein species linked by activation and inhibition arrows) plus system design-space heat maps and time-course plots; no panel depicts the composition or arrangement of an engineered DNA construct. The 2014-2016 policy explicitly excludes abstract gene-circuit or model topology.,
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,"All panels are abstract mathematical/model content: panel a is an abstract gene-circuit topology of mRNA/protein species with feedback arrows (no sequence features or construct composition), while panels b, c, and d are design-space phenotype maps and simulated time-course plots. The 2014-2016 boundary explicitly excludes abstract gene-circuit or model topology, and no concrete engineered construct is depicted.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,6,False,False,True,"All panels are abstract model/circuit topology diagrams of mRNA and protein species with regulatory arrows (a), design-space phenotype region plots (b, c), and time-course simulation traces (d); no engineered nucleic-acid construct composition is depicted. The 2014–2016 policy explicitly excludes abstract gene-circuit and model topology diagrams.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,7,False,False,True,"Figure 7 consists entirely of data plots: a trade-off curve, phase-plane parameter-space heatmaps of oscillatory regions, and fold-tolerance error-bar charts. No panel depicts a nucleic-acid construct, sequence features, or circuit composition — the referenced circuit topologies appear only as text descriptions and are drawn elsewhere.",
10.1021/acssynbio.5b00218,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Panels A, B, D, and E depict rRNA operon constructs as linear arrangements of promoters, coding/structural features (16S, o16S, 23S, CP34/CP63/CP101, 5S) and self-cleaving ribozyme elements (HH, HDV), which specify the composition of the engineered Ribo-T operon to be built. Although the figure's organizing structure is a project timeline, these operon design panels are drawable with SBOL Visual glyphs and count on their own terms.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Both panels terminate in a concrete reporter-cassette schematic — a synthetic promoter (P_synth) arrow driving a GFP coding sequence — which specifies the engineered response unit built and measured in this work. Under the 2014-2016 boundary, such a concrete construct/reporter-cassette depiction counts even when embedded in a signaling-mechanism figure and drawn small.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Panels a and d each terminate in a concrete reporter-cassette schematic — a mating-pathway promoter (P_mating pathway, P_FIG1) driving a GFP coding region drawn as sequence features on a line — which identifies the specific engineered DNA whose output is measured in the dose-response and fold-change plots. Under the 2014-2016 boundary, such experimental-design construct identifiers count even when small and embedded in a signaling-mechanism schematic.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,True,True,True,"Panel (a), though largely a GPCR/MAPK signaling mechanism schematic, terminates in a concrete reporter-cassette depiction — the P_FIG1 promoter driving a GFP CDS on a nucleic-acid line — which identifies the specific engineered reporter plasmid whose output is measured in panels (b)–(e). Under the 2014–2016 boundary, such a small but concrete experimental-design construct embedded in a signaling mechanism is counted, and it could be drawn with SBOL Visual promoter and CDS glyphs.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,True,True,True,"Panel (a) lays out the composition of the engineered reporter cassettes as a design — synthetic promoters P_Gal4(5x) and P_LexA(4x) drawn as promoter glyphs driving a GFP coding region, together with the synthetic transcription factors that act on them — which is exactly the promoter/CDS arrangement SBOL Visual glyphs express. Panel (b) adds a P_synth-GFP construct identifying the specific engineered DNA read out in the dose-response plots, reinforcing the call even though its overall structure is a signaling mechanism.",
10.1021/acssynbio.5b00124,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"The figure lays out modular basic parts (promoter, RBS, CDS, terminator) and their assembly into a transcriptional unit and multi-TU device on a backbone, using glyph-style depictions of sequence features — the composition and arrangement of an engineered construct. Under the 2014-2016 boundary, this assembly/vector cartography is a central subject of the figure and counts even though it emphasizes restriction sites, fusion overhangs, and selection markers.",
10.1021/acssynbio.5b00124,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Each of the four scatter panels carries inset schematics of the specific transcriptional units being measured — promoter, RBS, CDS (GFP/RFP), and terminator laid out on a circular vector with Amp/Kan markers and lettered fusion sites — which are concrete construct/reporter-cassette depictions identifying the engineered DNA behind the plotted data. Under the 2014–2016 boundary these experimental-design identifiers count even though the figure's bulk is data plots.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"All four panels (A growth curve, B correlation heatmap with dendrogram, C box plots of gene expression, D stacked KEGG category bar chart) are purely data plots from transcriptome analysis. No panel depicts nucleic-acid sequence features, construct composition, or any engineered DNA design.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"Panels A, C–F are an MA-plot, gel images, and an electropherogram, and panel B is an annotated native locus map showing exon structure with sgRNA cleavage positions and PAM sequences at the target sites. That is target-site annotation of a native sequence rather than the composition of an engineered construct, which the 2014–2016 boundary explicitly excludes.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"Figure 3 consists entirely of line plots of viable cell density versus time for various CHO-K1 knockout populations across panels A, B, and C. No panel depicts nucleic-acid sequence features, construct composition, or any DNA design element that could be rendered with SBOL Visual glyphs.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"Figure 4 is solely a bar chart of indel percentages at five knockout target loci for initial versus final passage CHO-K1 cells, with no diagram of any nucleic-acid construct. It contains only quantitative data with no sequence-feature layout, plasmid map, or construct schematic that could be rendered with SBOL Visual glyphs.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"Panels A and C are protein-level mechanism cartoons of membrane-anchored photoswitchable proteins (VVD, Cph1) homodimerizing across cells, with no nucleic-acid construct or sequence-feature layout, and panels B and D are fluorescence micrographs. Nothing in the figure specifies the composition or arrangement of an engineered DNA construct.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"Figure 2 consists only of bright-field micrographs of cell clusters under different illumination conditions (panel A) and a bar chart quantifying average cluster size (panel B). Neither panel depicts sequence features, construct composition, or genetic circuit design, so there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"Figure 3 consists solely of two line graphs (A: average cluster size versus time; B: normalized cluster area during reversion), with no depiction of nucleic-acid sequence features, construct composition, or genetic circuit architecture. It is quantitative data plotting only, so there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"Figure 4 consists only of bright-field micrographs of cell clusters under alternating illumination (panels A-C) and line plots of average cluster size versus time (panels D-E). No panel depicts sequence features, construct composition, or genetic circuit architecture, so there is nothing that could be rendered with SBOL Visual glyphs.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,"Figure 5 consists only of confocal fluorescence micrographs of mixed cell populations under different illumination conditions (panels A-D) and a bar chart of average cluster size (panel E). No panel depicts sequence features, construct composition, or any nucleic-acid design that could be rendered with SBOL Visual glyphs.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,Figure 1 illustrates the TdT extension assay mechanism — a single-dNTP (dTTP) enzymatic extension of surface-tethered initiator strands and detection by hybridization of a complementary rA18-Cy3 probe — which is a reaction/base-pairing and detection schematic rather than a design specification for an engineered nucleic-acid construct. No promoter/RBS/CDS/terminator composition or circuit architecture is being specified for construction.,
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"Figure 2 is a box-and-whisker data plot of fluorescent signal intensities across initiator strand types and lengths, with the only non-plot content being chemical structure drawings of the immobilized dimer linkages. It contains no depiction of an engineered nucleic-acid construct's design — no sequence features, backbone layout, or circuit composition — so it falls entirely under data plots and chemical structures.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"Figure 3 consists solely of normalized fluorescence signal-intensity plots, sequence-logo panels summarizing nucleotide preferences, and a chemical structure of a surface-immobilized dimer. It contains no depiction of an engineered nucleic-acid construct's composition or arrangement, so there is nothing that could be drawn with SBOL Visual glyphs.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"Figure 4 consists solely of quantitative data plots of normalized fluorescent signal intensity, sequence-logo motif representations of high/low-signal permutations, and a chemical structure diagram of a surface-immobilized 2'OMe-RNA dimer. No panel depicts sequence features arranged on a backbone or otherwise specifies the composition of an engineered nucleic-acid construct, so there is nothing SBOL Visual glyphs could represent.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,"Figure 5 consists entirely of data plots (normalized signal intensity curves, sequence-logo panels of nucleotide preference, and a length-binned scatter with polynomial fit) plus a chemical structure of a surface-bound dimer. No panel specifies the composition or arrangement of an engineered nucleic-acid construct; the sequence logos report positional base preferences from assay data rather than a design to build.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,6,False,False,True,"Panel (a) is a chemical structural formula of a single hexaethylene glycol unit and panel (b) is a scatter plot of normalized signal intensity versus number of HEG units; neither depicts sequence features, a backbone, or the composition of an engineered nucleic-acid construct. There is no design specification that SBOL Visual glyphs could express.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Panels A, B, C, D, and E lay out engineered transcription units as designs — promoter, gRNA/GFP CDS, and terminator glyphs on a backbone with repression interactions between dCas/TetR and target promoters — which is exactly the composition-and-arrangement content SBOL Visual glyphs express (the authors already use SBOL-like glyphs). The accompanying dose-response plots and copy-number cartoons do not diminish the design-specification role of the circuit depictions.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Panels A and C lay out engineered transcriptional units as designs — promoter, coding region (asRNA/gRNA/GFP, LIO/SIO), and terminator arranged on a backbone — which is exactly the composition-and-arrangement content SBOL Visual glyphs express, including the regulatory repression arrow onto the GFP promoter. The accompanying bar chart in panel B and the mechanism cartoon do not negate the design-specification content of those construct depictions.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,True,True,True,"Panel A lays out four engineered CRISPRi/asRNA circuit variants as designs to build, with promoters, CDSs, and terminators arranged on a backbone plus repression interactions between the constructs and molecular species — exactly SBOL Visual content, and in fact drawn with SBOL-like glyphs. The remaining panels are data plots, but the design specification in panel A stands on its own terms.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,True,True,True,"Panel A is a design-specification diagram of two 2x inverter circuit variants, laying out promoters, CDSs/gRNA and asRNA parts, and terminators along a backbone with regulatory interaction arrows between them. This specifies the composition and arrangement of engineered nucleic-acid constructs rather than annotating a native sequence or documenting cloning apparatus, so it is SBOL Visual compatible despite the remaining panels being data plots.",
10.1021/acssynbio.2c00615,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Panel (b) lays out the engineered P4 cosmid as a design specification — Psid promoter, Tsid terminator, psu/δ/sid, tracrRNA, cas9 and crRNA with direct repeat arranged on a circular backbone — and panel (a) similarly specifies the P2Δcosδε construct with δ and ε under an inducible PrhaBAD promoter plus terminators. These are compositions of engineered constructs that SBOL Visual glyphs could render, not mere sequence annotation, and the 2017–2023 policy bars importing the cloning-cartography exception that the selection marker and origin annotations would otherwise invoke.",
10.1021/acssynbio.2c00615,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Panel (a) depicts the engineered P4 cas9 cosmid cassette as a design — tracrRNA, cas9, and crRNA coding regions each preceded by promoter arrows on a common backbone — which is directly renderable with SBOL Visual glyphs, even though the surrounding panel illustrates the killing mechanism and panels (b) and (c) are a glycan schematic and a bar plot. The call is borderline because the cassette sits inside a mechanism cartoon and could be read as an incidental sketch rather than a design specification.",
