doi,year,era,benchmark_partition,prompt_profile,judging_mode,self_consistency_samples,figure_number,expected_compatible,predicted_compatible,correct,rationale,judge_error
10.1021/sb400019s,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,True,True,True,"Panel (a) concretely depicts the engineered DNA–peptide architecture used to assemble the measured multiphage structures, including the specific A–F DNA components, phage proteins, and restriction sites. Under the 2012–2013 historical policy, this identifiable experimental construct and assembly is countable even though the remaining panels are gels, plots, and microscopy images.",
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Panel b centrally depicts the physical pOSIP plasmid/vector architecture, including arranged terminators, coding regions, origins, resistance marker, integrase, and recombination sites. Under the 2012–2013 historical policy, this concrete and central vector cartography is compatible despite its cloning-oriented function.",
10.1021/sb400021j,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Panels b and c concretely depict the engineered pOSIP plasmids and chromosomal integrants used for serial and simultaneous clonetegration, including fluorescent expression cassettes, promoters, markers, and integration sites. Under the 2012–2013 policy, these central plasmid and locus cartography diagrams are countable despite the surrounding workflow and micrographs.",
10.1021/sb400027x,2013,2012-2013,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"The figure is a conceptual workflow for imagining, designing, synthesizing, and deploying a gasoline-producing microorganism. Its circular genome image is generic and does not specify a concrete engineered construct or physical sequence design, so it does not meet the 2012–2013 historical exception.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"The figure contains MDCK cyst micrographs, a localized-transfection workflow schematic, and a conceptual HGF diffusion/tubulation illustration. Although the caption names CMV-EGFP and CMV-HGF-IRES-EGFP constructs, no panel visually specifies their nucleic-acid composition or arrangement.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"Figure 2 consists only of time-lapse fluorescence micrographs of an HGF-treated reporter cell line. It contains no plasmid, reporter-cassette, engineered DNA construct, or functional nucleic-acid design diagram.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"All four panels are quantitative data charts showing HGF/NK4 dose responses and qRT-PCR measurements. No panel depicts the composition, arrangement, cartography, or construction of an engineered nucleic-acid construct.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"Every panel in Figure 4 is a fluorescence time-course or decay data plot; none depicts the composition or arrangement of an engineered nucleic-acid construct, plasmid, or reporter cassette. References to the d2EGFP reporter system occur only in labels and the caption, not as a construct-design schematic.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,"Figure 5 consists entirely of fluorescence micrographs of engineered MDCK cysts. Construct names appear only as textual condition labels; no panel depicts the composition, arrangement, or physical cartography of an engineered nucleic-acid construct.",
10.1021/sb400053b,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,6,False,False,True,"Figure 6 contains fluorescence micrographs and quantitative diffusion-response plots for HGF and NK4 gradients. Although the caption names engineered sender and reporter cell constructs, no panel depicts the composition or arrangement of engineered nucleic-acid constructs.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,The panels depict abstract gene-circuit/model topologies and generic activator/repressor control modes rather than the composition of a concrete engineered nucleic-acid construct. The 2014–2016 policy explicitly excludes abstract gene-circuit or model topology diagrams.,
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"All three panels show abstract regulatory and metabolic model topology linking nucleic acid, mRNA, enzyme, substrate, and product; they do not specify the composition or arrangement of a concrete engineered DNA construct. The 2014–2016 policy explicitly excludes abstract gene-circuit or model topology.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"Panel a is an abstract gene-circuit/model topology showing regulatory relationships among mRNAs and proteins, without specifying the composition or arrangement of an engineered DNA construct. Panels b–d are parameter-space and time-series plots, so the 2014–2016 historical policy excludes the figure.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"Panels a depict abstract gene-circuit/model topologies using molecular-variable labels and regulatory arrows, not the composition and arrangement of concrete engineered DNA constructs; the remaining panels are parameter-space and time-series plots. The 2014–2016 policy explicitly excludes abstract gene-circuit or model topology.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,"The figure’s circuit panels are abstract regulatory/model topologies connecting mRNA, activator, and repressor species, while the remaining panels are parameter-space and time-series plots. They do not specify the composition or arrangement of a concrete engineered nucleic-acid construct, and abstract gene-circuit topology is explicitly excluded for the 2014–2016 era.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,6,False,False,True,"Panels a depict abstract gene-circuit and regulatory model topology involving mRNAs, activators, and repressors, without specifying the composition or arrangement of a concrete engineered nucleic-acid construct. The remaining panels are parameter-space and time-series plots, so the 2014–2016 exclusion for abstract gene-circuit topology applies.",
10.1021/sb500236e,2014,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,7,False,False,True,"Figure 7 consists entirely of quantitative plots showing oscillatory potential, parameter-space regions, and fold tolerances. It contains no engineered nucleic-acid construct, reporter cassette, plasmid map, or other physical DNA design depiction; references to circuit types are conveyed only through plot data and caption text.",
10.1021/acssynbio.5b00218,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Panels B and D centrally depict engineered Ribo-T construct designs, specifying the arrangement of rRNA components, promoters, ribozymes, linkers, and 5S features. These are concrete genetic designs rather than incidental sequence annotations, and the 2014–2016 boundary clearly counts them despite the surrounding timeline, structures, and data plot.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Both panels depict a concrete engineered reporter cassette, with the synthetic promoter Psynth driving GFP, as the response unit in the biosensor mechanism. Under the 2014–2016 exception, this small but specific experimental construct schematic counts even though it is embedded in a signaling-pathway diagram.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Panels a and d include concrete engineered GFP reporter cassettes, showing GFP under the control of specific mating-pathway promoters as part of the sensor designs. Under the 2014–2016 exception, these small reporter-cassette schematics count because they identify the engineered DNA measured in the accompanying plots and signaling mechanisms.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,True,True,True,"Panel a includes a concrete engineered reporter cassette, P_FIG1-GFP, identifying the specific DNA construct measured in the accompanying sensor experiments. Under the 2014–2016 historical boundary, this small experimental-design construct schematic counts even though it appears within a larger signaling mechanism.",
10.1021/sb500365m,2015,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,True,True,True,"Panel (a) explicitly specifies two engineered reporter constructs by arranging synthetic promoters and GFP, and panel (b) includes a concrete synthetic promoter–GFP response cassette tied to the sensing mechanism. Under the 2014–2016 boundary, these construct schematics count even though the remaining panels are data plots.",
10.1021/acssynbio.5b00124,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"The figure centrally depicts engineered DNA designs, including ordered promoter–RBS–CDS–terminator transcriptional units and their composition into devices or circuits. Its MoClo assembly and vector cartography are also counted under the 2014–2016 historical boundary because the construction process is a primary subject.",
10.1021/acssynbio.5b00124,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Although the main panels are fluorescence plots, each includes concrete reporter-cassette schematics showing the arranged promoter, RBS, GFP/RFP coding sequence, terminator, and vector or fusion-site context for the engineered DNA being compared. Under the 2014–2016 policy, these small experimental-design identifiers make the figure compatible.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"All four panels are transcriptomic data visualizations: a cell-growth plot, an RNA-seq reproducibility heat map, gene-expression box plots, and a KEGG-category chart. No panel depicts an engineered nucleic-acid construct, plasmid/vector design, reporter cassette, or genetic-system composition.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"Panel B shows annotated native gene loci and CRISPR sgRNA target/cleavage sequences, not the composition of engineered nucleic-acid constructs. The remaining panels are an expression plot, gel assays, and an electropherogram, so the 2014–2016 exception for central construct or vector diagrams does not apply.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"Figure 3 consists entirely of line plots showing viable cell density over time for wild-type and knockout CHO-K1 populations. No panel depicts an engineered nucleic-acid construct, plasmid/vector design, reporter cassette, or genetic-system composition.",
10.1021/acssynbio.5b00249,2016,2014-2016,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"Figure 4 is only a bar chart comparing indel percentages at five knockout target loci between initial and final passages. It contains no construct, plasmid, vector, genome-editing, or engineered DNA composition schematic; mentioning sgRNA targets and knockout loci does not make the data plot a nucleic-acid design diagram.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"Panels A and C are conceptual protein-level illustrations of light-controlled cell adhesion, while panels B and D are fluorescence micrographs. No panel specifies the composition or arrangement of an engineered nucleic-acid construct or genetic circuit.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,Figure 2 contains only bright-field micrographs of cell aggregation and a bar chart quantifying cluster size under different light conditions. It does not depict the composition or arrangement of an engineered nucleic-acid construct or system.,
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"Figure 3 consists entirely of quantitative time-series plots of cell-cluster size and reversibility. It contains no depiction of an engineered nucleic-acid construct, genetic circuit composition, or construct–molecular species interactions.",
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,Figure 4 contains bright-field micrographs of light-controlled cell clustering and quantitative plots of average cluster size over time. No panel depicts or specifies the composition or arrangement of an engineered nucleic-acid construct or functional genetic circuit.,
10.1021/acssynbio.0c00150,2020,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,All panels are confocal micrographs of fluorescently labeled cell clustering under different light conditions or a bar chart quantifying cluster size. No panel depicts the composition or arrangement of an engineered nucleic-acid construct or its functional interactions.,
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,Figure 1 depicts the TdT extension and hybridization-detection assay rather than specifying the composition and arrangement of an engineered nucleic-acid construct. Any nucleic-acid strands shown are incidental to a protocol or base-pairing schematic.,
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,Figure 2 is a quantitative fluorescence-intensity plot with small chemical structures identifying the initiating-strand types. It does not specify the composition or arrangement of an engineered nucleic-acid construct; the oligonucleotide structures serve only as labels for plotted experimental conditions.,
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"Figure 3 consists of fluorescence data plots, sequence logos summarizing signal-associated motifs, and a chemical structure of an immobilized dimer. It does not specify the composition or arrangement of an engineered nucleic-acid construct or system.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"Figure 4 consists of fluorescence data plots, sequence-logo summaries, and a small chemical structure illustrating the initiating strand chemistry. It does not depict the composition or arrangement of an engineered nucleic-acid construct or system as a design specification.",
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,Figure 5 consists of fluorescence data plots and a small chemical depiction of a nucleotide dimer on a glass surface. None of its panels specifies the composition or arrangement of an engineered nucleic-acid construct or system.,
10.1021/acssynbio.1c00142,2021,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,6,False,False,True,Figure 6 contains a molecular structure illustration of a single hexaethylene glycol unit and a data plot of normalized signal intensity versus strand length. It does not depict the composition or arrangement of an engineered nucleic-acid construct or system.,
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Panels A–C primarily communicate the engineered design and function of CRISPRi inverter circuits, laying out promoters, gRNA and GFP expression units, terminators, and their regulatory interactions. Panels D–E also compare designed inducible constructs and genomic versus plasmid configurations alongside the data plots.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Panels A and C depict engineered transcriptional units with promoters, RNA/GFP outputs, terminators, and functional interactions, communicating the composition and behavior of the CRISPRi/asRNA circuit rather than merely annotating sequences or documenting cloning cartography.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,True,True,True,"Panel A primarily specifies the composition and arrangement of engineered genetic circuits, showing promoters, coding regions, terminators, and regulatory interactions across control and inverter variants. The remaining panels are data plots, but the construct-design panel makes the figure compatible.",
10.1021/acssynbio.2c00155,2022,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,True,True,True,"Panel A primarily specifies the composition and arrangement of engineered 2× inverter constructs, including regulatory parts, gRNA modules, antisense sequestration, and GFP output. The remaining panels are data plots, but the construct-design panel is sufficient for compatibility.",
10.1021/acssynbio.2c00615,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,True,True,"Panel b primarily specifies and compares the engineered composition of the pACK57 and P4 cosmid constructs, including arranged packaging, capsid-control, CRISPR-Cas9, resistance, and replication features. This is construct design rather than merely cloning/vector cartography, while panels a and c provide system context and performance data.",
10.1021/acssynbio.2c00615,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,False,False,"Panel a is primarily a Cas9 targeting-and-killing mechanism illustration; its small tracrRNA–cas9–crRNA sketch is incidental and does not serve as a construct design specification. Panels b and c are an O-antigen comparison and a data plot, respectively.",
10.1021/acssynbio.2c00615,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,True,True,True,Panel a directly specifies the engineered P2 helper-phage genome design by showing deletion of the tail-fiber and chaperone genes (H and G) and their complementation in trans; this construct composition is a primary part of the panel rather than incidental sequence annotation or cloning cartography.,
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,False,False,True,"Figure 1 exclusively illustrates chemical structures and photoisomerization of two unnatural amino acids. It contains no engineered nucleic-acid construct, sequence-feature arrangement, or construct–molecule interaction diagram.",
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,False,False,True,"Panels A–C are quantitative GFP fluorescence bar charts, while panels D–F are protein-only amino-acid-binding pocket structures. Although the caption mentions chromosomal and multicopy-plasmid expression, no panel communicates the composition or arrangement of an engineered nucleic-acid construct.",
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,False,False,True,"All four panels are UV–vis absorbance spectra comparing irradiation conditions. They contain no engineered nucleic-acid construct design, genetic circuit composition, or construct–molecular interaction diagram.",
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,False,False,True,"All four panels are turbidity-versus-temperature data plots comparing protein formulations under light irradiation. They contain no engineered nucleic-acid construct design, sequence-feature layout, genetic circuit, plasmid composition, or construct–molecular-species interaction diagram.",
10.1021/acssynbio.3c00146,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,False,False,True,"All panels are quantitative data plots showing UV–visible spectra, temperature-dependent absorbance, and irradiation-cycle reversibility. No panel depicts or specifies the composition or arrangement of an engineered nucleic-acid construct or system.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,1,True,False,False,"Panel B is conventional cloning and vector cartography: it documents homology arms, selectable markers, plasmid backbones, restriction sites, and Golden Gate assembly rather than specifying a genetic construct design. The remaining panels are a genomic locus map and experimental data plots.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,2,True,True,True,"Panels A, B, and E specify the composition and arrangement of engineered CRISPR-Cas9 plasmids, gRNA arrays, and integration constructs as designs to build. Although the figure also shows assembly workflow, genomic integration, and data plots, the construct architecture is a primary purpose rather than incidental cloning cartography.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,3,True,True,True,"Panels A and C primarily specify the composition and arrangement of engineered integration and transient CRISPR-Cas9 constructs, including reporter/marker cassettes, homology arms, Cas9, guide units, and alternative multiplexed designs. These are construct design depictions rather than merely incidental locus annotations or cloning cartography.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,4,True,True,True,"Panels A, B, and D specify the composition and ordered arrangement of engineered multigene constructs, including transcriptional cassettes and their assembled genomic forms. Although the figure also presents assembly workflows and validation data, the construct designs are a primary purpose rather than merely incidental cloning cartography.",
10.1021/acssynbio.3c00423,2023,2017-2023,calibration,historical_2025_era_v3+borderline_vote_v1,per_figure,3,5,True,True,True,"Panel A lays out the engineered composition and arrangement of three inducible promoter constructs, including regulatory promoter elements and the mScarlet-I coding sequence. This is design specification rather than sequence annotation or cloning cartography; the remaining panels are supporting data plots.",
